GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,YEAR.id,EMP,EMP_S,PAYANN,BENEFIT,BENEFIT_S,BENHEA,BENPEB,BENPEC,BENOTH,EMPAVPW,HOURS,PAYANPW,CSTMTOT,CSTMTOT_S,CSTMPRT,CSTRSL,CSTCNT,CSTFU,CSTFU_S,ELECPCH,CSTELEC,CSTELEC_S,ELECGEN,ELECSLD,RCPTOT,RCPTOT_S,RCPTPLM,RCPTRAN,MSCTOT,MSCRSLTT,MSCCNTTT,MSCOTH,VALADD,VALADD_S,INVTOTE,INVTOTE_S,INVFINE,INVFINE_S,INVWIPE,INVWIPE_S,INVMATE,INVMATE_S,INVTOTB,INVFINB,INVWIPB,INVMATB,CEXTOT,CEXTOT_S,CEXBLD,CEXMCH,CEXMCHA,CEXMCHC,CEXMCHO,DPRTOT,DPRTOT_S,RPTOT,RPTOT_S,RPBLD,RPMCH,PCHTT,PCHTT_S,PCHTEMP,PCHCMPQ,PCHEXSO,PCHDAPR,PCHCSVC,PCHRPR,PCHRFUS,PCHADVT,PCHPRTE,PCHTAX,PCHOEXP
Geographic identifier code,Id2,Geographic area name,2007 NAICS codes and NAICS-based rollup code,Meaning of 2007 NAICS codes and NAICS-based rollup code,Year,Number of employees,Relative standard error of total number of employees (%),"Annual payroll ($1,000)","Total fringe benefits ($1,000)",Relative standard error of total fringe benefits (%),"Employer's cost for health insurance ($1,000)","Employer's cost for defined benefit pension plans ($1,000)","Employer's cost for defined contribution plans ($1,000)","Employer's cost for other fringe benefits ($1,000)",Production workers avg per year,"Production workers hours (1,000)","Production workers wages ($1,000)","Total cost of materials ($1,000)",Relative standard error of total cost of materials (%),"Materials, parts, containers, packaging, etc. used ($1,000)","Cost of resales ($1,000)","Contract Work ($1,000)","Cost of purchased fuels ($1,000)",Relative standard error of cost of purchased fuels (%),"Quantity of electricity purchased for heat and power (1,000 kWh)","Purchased electricity ($1,000)",Relative standard error of purchased electricity (%),"Quantity of generated electricity (1,000 kWh)","Quantity of electricity sold or transferred (1,000 kWh)","Total value of shipments ($1,000)",Relative standard error of total value of shipments (%),"Value of products shipments ($1,000)","Value of interplant transfers ($1,000)","Total miscellaneous receipts ($1,000)","Value of resales ($1,000)","Contract receipts ($1,000)","Other miscellaneous receipts ($1,000)","Value added ($1,000)",Relative standard error of value added (%),"Total inventories, end of year ($1,000)","Relative standard error of total inventories, end of year (%)","Finished goods inventories, end of year ($1,000)","Relative standard error of finished goods inventories, end of year (%)","Work-in-process inventories, end-of-year  ($1,000)","Relative standard error of work-in-process inventories, end of year (%)","Materials and supplies inventories, end of year ($1,000)","Relative standard error of materials and supplies inventories, end of year (%)","Total inventories, beginning of year ($1,000)","Finished goods inventories, beginning of year ($1,000)","Work-in-process inventories, beginning of year ($1,000)","Materials and supplies inventories, beginning of year ($1,000)","Total capital expenditures (new and used) ($1,000)",Relative standard error of total capital expenditures (new and used) (%),"Capital expenditures on buildings and other structures (new and used) ($1,000)","Capital expenditures on machinery and equipment (new and used) ($1,000)","Capital expenditures on automobiles, trucks, etc. for highway use ($1,000)","Capital expenditures on computers and peripheral data processing equipment ($1,000)","Capital expenditures on all other machinery and equipment ($1,000)","Total depreciation ($1,000)",Relative standard error of total depreciation (%),"Total rental payments ($1,000)",Relative standard error of total rental payments (%),"Rental payments for buildings and other structures ($1,000)","Rental payments for machinery and equipment ($1,000)","Total other expenses ($1,000)",Relative standard error of total other expenses (%),"Temporary staff and leased employee expenses ($1,000)","Expensed computer hardware and other equipment ($1,000)","Expensed purchases of software ($1,000)","Data processing and other purchased computer services ($1,000)","Communication services ($1,000)","Repair and maintenance services of buildings and/or machinery ($1,000)","Refuse removal (including hazardous waste) services ($1,000)","Advertising and promotional services ($1,000)","Purchased professional and technical services ($1,000)","Taxes and license fees ($1,000)","All other expenses ($1,000)"
0100000US,,United States,336612,Boat building,2010,22163,5,913374,236482,10,96480,9535,11321,119146,16424,33135,602773,3193682,4,2815741,240536,90941,12808,21,496326,33656,5,D,S,5489452,3,5156059,D,333393,315747,17309(s),S,2295770,4,855806,4,231263,6,312262,8,312281,4,943932,292011,359631,292290,131415,4,43070,88345,3429,5639,79277,124743,4,52852,11,40695,12156,633067,5,37960,2028,2691,3347,9496,20322,11661,72789,39836,25274,407662
0100000US,,United States,3369,Other transportation equipment manufacturing,2011,34254,1,2057374,780514,3,336371,86669,50792,306682,21632,43744,1036657,11367439,1,10623344,488771,159012,23213,3,892684,73100,3,S,S,20609741,1,19994646,747866,615096,581505,D,D,9131983,1,2348826,1,536898,2,643849,1,1168078,1,2608295,496533,790177,1321585,336573,3,39940,296633,4126,24157,268350,277850,1,98412,5,69677,28734,1328075,7,109788,7031,9006,12782,20067,47514,18997,66023,88119,28647,920102
0100000US,,United States,3369,Other transportation equipment manufacturing,2010,36832,1,2114696,770589,1,344588,83848,52142,290011,23505,47608,1063519,13665203,1,12479304,936244,152868,25110,3,887035,71677,3,S,S,22561410,1,21393482,1081775,1167927,D,D,D,8292724,2,2584508,1,493195,2,778711,1,1312602,1,3406048,614772,1256259,1535017,230224,7,34919,195306,3975,18778,172552,304800,1,93124,5,66758,26365,1279860,6,89123,10433,16208,9469,23154,41333,27374,63275,83035,29164,887292
0100000US,,United States,33699,Other transportation equipment manufacturing,2011,34254,1,2057374,780514,3,336371,86669,50792,306682,21632,43744,1036657,11367439,1,10623344,488771,159012,23213,3,892684,73100,3,S,S,20609741,1,19994646,747866,615096,581505,D,D,9131983,1,2348826,1,536898,2,643849,1,1168078,1,2608295,496533,790177,1321585,336573,3,39940,296633,4126,24157,268350,277850,1,98412,5,69677,28734,1328075,7,109788,7031,9006,12782,20067,47514,18997,66023,88119,28647,920102
0100000US,,United States,33699,Other transportation equipment manufacturing,2010,36832,1,2114696,770589,1,344588,83848,52142,290011,23505,47608,1063519,13665203,1,12479304,936244,152868,25110,3,887035,71677,3,S,S,22561410,1,21393482,1081775,1167927,D,D,D,8292724,2,2584508,1,493195,2,778711,1,1312602,1,3406048,614772,1256259,1535017,230224,7,34919,195306,3975,18778,172552,304800,1,93124,5,66758,26365,1279860,6,89123,10433,16208,9469,23154,41333,27374,63275,83035,29164,887292
0100000US,,United States,336991,"Motorcycle, bicycle, and parts manufacturing",2011,9910,2,517818,226269,1,97466,D,D,98901,6823,13091,313042,2769229,1,2553246,D,82659,D,S,373250,30816,6,S,S,6305560,1,D,D,D,D,194,D,3609284,1,541298,3,235326,3,125075,2,180897,5,466546,178423,111336,176788,184202,4,27927,156275,2814,12260,141201,93585,3,29580,13,25247,4333,582351,4,30785,3848,580,677,2511,13440,5851,12262,33530,6273,472595
0100000US,,United States,336991,"Motorcycle, bicycle, and parts manufacturing",2010,8695,2,429220,177240,2,71683,D,D,75323,6314,11774,264473,2273132,1,1993114,174472,69805,10616,4,301447,25124,5,S,S,4758709,1,D,D,D,D,D,D,2495001,1,439015,2,173955,2,100754,2,164307,6,419553,188143,79451,151959,88139,17,23513(s),64625,1077,8263,55285,122485,2,27214,12,23435,3779,507670,4,18545,1018,503,523,2005,13458,4865,5492,18116,6812,436332
0100000US,,United States,336992,"Military armored vehicle, tank, and tank component manufacturing",2011,12864,1,960381,354128,1,149228,53843,26606,124451,6906,15207,398565,3968735,1,3706201,D,37272,D,S,247146,21787,4,S,S,7210019,1,D,D,D,D,731,2073,3070883,1,1222961,2,140582,4,482379,2,600000,2,1624866,144455,642350,838060,65193,7,7072,58122,534,5786,51802,93852,1,38463,9,28339,10124,161868,6,20739,1336,7191,6012,9439,15175,6726,2012,29582,10737,52920
0100000US,,United States,336992,"Military armored vehicle, tank, and tank component manufacturing",2010,16882,1,1142180,408357,1,177739,52401,30682,147535,9600,21439,505486,7326476,1,6641013,D,D,7731,6,315646,27462,3,S,S,11560996,1,D,D,D,D,D,D,3626954,1,1623906,2,143704,5,642486,1,837715,2,2448072,236645,1150555,1060871,64155,5,7772,56382,501,6228,49654,80731,1,38512,9,26616,11896,262363,3,27959,7489,15180,2590,11571,12717,15395,3432,37136,10500,118394
0100000US,,United States,336999,All other transportation equipment manufacturing,2011,11480,1,579174,200117,11,89677,D,D,83330,7904,15446,325050,4629475,3,4363896,199898,39081,6103,5,272288,20497,6,S,S,7094162,3,6808861,D,285300,D,D,D,2451816,4,584567,1,160990,3,36395,11,387181,1,516883,173655,36491,306737,87178,4,4942,82237,779,6110,75347,90413,3,30368,3,16091,14278,583856,15,58265,1847,1235,6093,8117,18899,6420,51750,25007,11637,394587
0100000US,,United States,336999,All other transportation equipment manufacturing,2010,11254,1,543296,184993,6,95167,D,D,67153,7591,14396,293560,4065596,1,3845177,D,D,6763,4,269941,19091,9,S,S,6241705,2,5941120,490040,300585,D,D,D,2170769,6,521587,1,175536,2,35471,11,310580,1,538423,189984,26252,322187,77931,3,3633,74298,2397,4288,67613,101583,3,27398,4,16708,10690,509827,15,42619,1925,525,6356,9578,15159,7114,54350,27783,11853,332566
0100000US,,United States,337,Furniture and related product manufacturing,2011,319869,1,11930787,3267002,1,1391057,132597,211490,1531858,237219,457303,7234016,29089689,1,24667395,3111715,684124,166531,3,5444333,459925,2,D,D,61971620,2,56823096,1242912,5148524,4274711,543682(s),330131,32712400,3,5717770,1,1966828,3,915486,3,2835456,1,5725454,2064765,919514,2741176,957032,2,158793,798239,43119,105098,650022,1024696,2,929368,3,770851,158517,6581238,2,429979,34685,50763,34042,97515,376241,102360,441177,396982,236245,4381249
0100000US,,United States,337,Furniture and related product manufacturing,2010,330662,1,12040876,3303658,1,1402639,133990,209115,1557915,245906,468217,7286845,28065336,1,23626611,3188046,615938,169442,3,5598050,465298,1,D,D,59048102,2,53816053,1201078,5232048,4322293,627796(s),281960,31051660,3,5791872,1,2094607,2,914442,3,2782823,1,5582466,1987667,884921,2709878,842588,3,142916,699672,41821,100620,557231,1224561,2,936078,2,775710,160368,6005252,2,376812,31059,32412,32264,104665,396811,114935,458212,381340,232587,3844154
0100000US,,United States,3371,Household and institutional furniture and kitchen cabinet manufacturing,2011,192309,2,6579585,1787179,2,775705,71262,106951,833262,145954,277681,4243561,15685406,2,13082467,1971862,280141,89979,5,3143988,260956,2,D,D,32081229,3,28794553,816103,3286676,2748789,429740(s),108147,16232297,4,3448333,2,1232102,4,523582,4,1692649,2,3541261,1335400,546766,1659095,452438,4,84320,368118,22029,45262,300827,523082,3,477264,4,402474,74790,3354343,3,174974,15837,20719,14454,47298,214722,55666,167930,203910,117559,2321273
0100000US,,United States,3371,Household and institutional furniture and kitchen cabinet manufacturing,2010,200360,2,6733362,1840734,2,798248,70298,113879,858310,153185,289316,4318566,15753135,1,13113517,2000711,276279,91740,4,3324586,270888,2,D,D,32003699,3,28674749,787771,3328949,2716817,504570(s),107562,16301133,4,3570484,2,1350976,3,542645,4,1676863,2,3433823,1269480,536526,1627816,440659,5,92903,347757,22773,50069,274914,604132,3,484351,4,405801,78550,3263255,3,150775,13326,16525,17200,55453,231606,59243,179376,215958,124766,2199028
0100000US,,United States,33711,Wood kitchen cabinet and counter top manufacturing,2011,72411,4,2481573,649137,4,280046,25859,35629,307603,53463,102822,1621465,4211029,3,3753930,185406,127982,40637,9,1197605,103075,4,D,560,10836087,7,10233161,494959,602926,231015,358541(s),S,6559365,10,734334,4,142640,7,179498,7,412196,4,765351,174443,200783,390126,181379,4,20493,160886,10289,17529,133069,201557,5,182362,6,147906,34456,1192882,7,52911,2702,5055,3284,14299,82320,24673,29698,70888,43897,863155
0100000US,,United States,33711,Wood kitchen cabinet and counter top manufacturing,2010,77269,4,2614808,688568,4,295693,23704,42900,326271,57318,110839,1693536,4546146,3,4090014,183058,124456,39484,5,1310183,109133,2,D,449,10924139,7,10235343,487395,688797,236431,438014(s),S,6362214,10,787641,4,185446,6,202052,6,400143,4,829720,189936,200736,439047,167422,10,30800,136621,8360,13224,115037,287676,4,191024,5,154862,36163,1245979,7,42063,3049,4213,4399,18081,116483,24063,33152,70833,51510,878132
0100000US,,United States,337110,Wood kitchen cabinet and counter top manufacturing,2011,72411,4,2481573,649137,4,280046,25859,35629,307603,53463,102822,1621465,4211029,3,3753930,185406,127982,40637,9,1197605,103075,4,D,560,10836087,7,10233161,494959,602926,231015,358541(s),S,6559365,10,734334,4,142640,7,179498,7,412196,4,765351,174443,200783,390126,181379,4,20493,160886,10289,17529,133069,201557,5,182362,6,147906,34456,1192882,7,52911,2702,5055,3284,14299,82320,24673,29698,70888,43897,863155
0100000US,,United States,337110,Wood kitchen cabinet and counter top manufacturing,2010,77269,4,2614808,688568,4,295693,23704,42900,326271,57318,110839,1693536,4546146,3,4090014,183058,124456,39484,5,1310183,109133,2,D,449,10924139,7,10235343,487395,688797,236431,438014(s),S,6362214,10,787641,4,185446,6,202052,6,400143,4,829720,189936,200736,439047,167422,10,30800,136621,8360,13224,115037,287676,4,191024,5,154862,36163,1245979,7,42063,3049,4213,4399,18081,116483,24063,33152,70833,51510,878132
0100000US,,United States,33712,Household and institutional furniture manufacturing,2011,119899,2,4098011,1138042,2,495659,45403,71322,525659,92490,174859,2622097,11474376,2,9328538,1786456,152159,49342,7,1946382,157881,2,D,D,21245142,2,18561393,321144,2683749,2517775,71199,94776,9672933,2,2713998,2,1089463,4,344084,5,1280452,2,2775910,1160957,345983,1268970,271059,5,63827,207232,11740,27733,167758,321525,4,294902,6,254568,40333,2161462,2,122063,13135,15664,11170,32999,132402,30993,138233,133023,73661,1458118
0100000US,,United States,33712,Household and institutional furniture manufacturing,2010,123091,2,4118554,1152166,2,502555,46593,70979,532039,95867,178478,2625030,11206989,2,9023503,1817653,151823,52256,6,2014403,161755,3,D,D,21079559,2,18439407,300376,2640153,2480386,66556,93211,9938920,2,2782843,2,1165531,4,340592,5,1276720,2,2604103,1079544,335790,1188769,273238,5,62102,211135,14413,36845,159877,316455,4,293326,6,250939,42387,2017276,2,108712,10276,12312,12801,37371,115123,35180,146223,145125,73256,1320896
0100000US,,United States,337121,Upholstered household furniture manufacturing,2011,51702,3,1650266,434153,3,187020,16782,26168,204182,42323,78524,1181401,5324553,3,4254402,996456,16565,8371,19,552251,48759,3,S,S,9214111,3,7722798,266559,1491313,1440350,14536,36427,3867302,3,874474,3,304779,4,72831,4,496864,4,904945,330152,70995,503798,88100,15,47302,40797,2998,5860,31939,84019,12,97142,15,89700,7442,694834,2,17619,2684,3338,4312,8443,36020,8246,39442,38339,20351,516039
0100000US,,United States,337121,Upholstered household furniture manufacturing,2010,53185,2,1643924,441014,3,185904,18006,26281,210823,43824,78530,1175205,5168493,3,4105847,985162,15826,9562,15,589080,52096,7,S,S,9235624,3,7750734,247528,1484890,1432557,14527,37806,4105798,3,893499,3,325572,3,68680,4,499247,3,825305,289021,67844,468441,102058,13,32575,69483,5325,12410,51748,80337,12,101467,15,92838,8629,618731,2,17252,2832,3603,5093,9053,35858,8854,39687,44626,20458,431416
0100000US,,United States,337122,Nonupholstered wood household furniture manufacturing,2011,31025,8,950529,269718,6,115724,11663,12231,130100,24243,46357,644523,2129543,6,1813304,218944,38774,16197,17,569833,42325,7,D,D,4148721,6,3789835,5978,358887,289021,D,D,1959345,7,734522,7,385177,10,100838,15,248507,6,772207,419289,104243,248675,58993,4,4752,54242,2651,5203,46388,88971,6,70348,14,56047,14301,382859,6,26230,1071,3217,624,5581,35515,5813,30626,16757,17530,239894
0100000US,,United States,337122,Nonupholstered wood household furniture manufacturing,2010,31796,7,968065,269849,7,117026,11515,11955,129354,25042,47155,649619,2152787,6,1811906,240432,37140,17313,15,628972,45997,6,D,D,4127708,6,3745431,5700,382277,319771,D,D,1943661,7,781945,7,426463,9,103998,14,251484,7,779172,429247,110158,239767,52336,5,5761,46575,4013,7828,34734,95699,5,67897,13,53149,14748,434899,7,21264,1309,3001,1681,5993,39030,6287,30883,17749,18731,288970
0100000US,,United States,337127,Institutional furniture manufacturing,2011,24863,4,1046184,299867,3,135728,11099,24942,128099,16901,33343,541960,2080061,3,1750872,203011,71336,14029,5,455325,40814,3,S,S,4535723,3,4214648,39899,321075,285181,7436,28458,2451463,3,533739,5,132850,8,113276,4,287613,5,524123,132860,114448,276815,75689,4,8969,66720,3346,10994,52380,80502,4,71440,5,60073,11367,565828,4,48097,5011,4611,3430,12230,36890,9583,31945,38105,21837,354090
0100000US,,United States,337127,Institutional furniture manufacturing,2010,25989,4,1066442,304134,4,139148,10843,25492,128651,17940,35404,550249,2057952,3,1720068,207405,76325,15210,4,442984,38943,2,S,S,4609975,3,4284545,39221,325430,290623,7182,27624,2557335,3,534634,5,134257,7,114989,4,285388,5,519796,124701,116217,278879,86534,6,15476,71059,3536,13764,53759,77646,4,71295,5,58839,12456,550609,4,43676,4697,4194,3573,16328,30916,10787,33214,39810,23038,340376
0100000US,,United States,33712N,Other household nonupholstered furniture,2011,12308,3,451033,134304,3,57187,5859,7981,63278,9023,16636,254213,1940220,2,1509960,368046,25485,10746,4,368973,25983,2,S,S,3346587,2,2834112,8708,512475,503222,D,D,1394823,3,571264,3,266656,3,57138,9,247469,3,574636,278656,56298,239682,48277,2,2804,45473,2746,5675,37052,68033,2,55972,3,48748,7223,517941,2,30117,4369,4497,2805,6745,23977,7350,36219,39821,13944,348095
0100000US,,United States,33712N,Other household nonupholstered furniture,2010,12121,3,440123,137170,3,60477,6230,7251,63211,9061,17388,249957,1827757,2,1385682,384653,22532,10171,4,353368,24719,2,S,S,3106252,2,2658696,7927,447556,437434,D,D,1332125,3,572765,2,279239,2,52925,9,240602,3,479830,236576,41572,201682,32310,10,8290,24019,1539,2844,19636,62774,2,52667,3,46113,6555,413036,2,26521,1438,1515,2453,5998,9319,9252,42438,42940,11029,260134
0100000US,,United States,3372,Office furniture (including fixtures) manufacturing,2011,96651,2,4207970,1157164,2,487385,46929,75310,547540,68808,137653,2316570,9331959,3,7862987,841998,388734,67515,4,1994535,170726,3,53(s),S,21197684,3,19764928,333435,1432755,1138570,108145,186041,11860539,4,1733798,2,580263,3,353441,5,800095,2,1669105,575420,338370,755314,406388,3,64422,341966,15032,46491,280443,408718,3,336721,3,293314,43407,2291351,2,215723,14158,26316,16291,38691,134953,38423,82566,173789,97158,1453284
0100000US,,United States,3372,Office furniture (including fixtures) manufacturing,2010,99018,2,4168146,1150256,2,480167,50348,68576,551164,70426,137198,2316016,8395208,3,6912156,931703,317966,68039,3,1967187,165344,3,33(s),S,18991336,4,17464199,297598,1527137,1273285,114952,138900,10599784,4,1682296,2,578519,4,338614,4,765163,2,1649316,571890,316488,760937,322534,3,43335,279198,14293,41869,223037,518858,2,340003,2,296355,43648,1848982,2,183364,15222,11540,11043,35949,131343,45437,80772,141752,82214,1110347
0100000US,,United States,33721,Office furniture (including fixtures) manufacturing,2011,96651,2,4207970,1157164,2,487385,46929,75310,547540,68808,137653,2316570,9331959,3,7862987,841998,388734,67515,4,1994535,170726,3,53(s),S,21197684,3,19764928,333435,1432755,1138570,108145,186041,11860539,4,1733798,2,580263,3,353441,5,800095,2,1669105,575420,338370,755314,406388,3,64422,341966,15032,46491,280443,408718,3,336721,3,293314,43407,2291351,2,215723,14158,26316,16291,38691,134953,38423,82566,173789,97158,1453284
0100000US,,United States,33721,Office furniture (including fixtures) manufacturing,2010,99018,2,4168146,1150256,2,480167,50348,68576,551164,70426,137198,2316016,8395208,3,6912156,931703,317966,68039,3,1967187,165344,3,33(s),S,18991336,4,17464199,297598,1527137,1273285,114952,138900,10599784,4,1682296,2,578519,4,338614,4,765163,2,1649316,571890,316488,760937,322534,3,43335,279198,14293,41869,223037,518858,2,340003,2,296355,43648,1848982,2,183364,15222,11540,11043,35949,131343,45437,80772,141752,82214,1110347
0100000US,,United States,337212,Custom architectural woodwork and millwork manufacturing,2011,31304,3,1472981,366847,3,138680,12567,19353,196247,20777,41746,780526,2234699,3,1780705,174120,218920,13809,6,561536,47145,3,53(s),S,5114544,3,4806649,185886,307895,248722,D,D,2862779,3,405203,4,117291,7,109797,10,178115,3,405106,124163,104768,176175,89824,6,13469,76354,8635,10735,56984,90979,4,138932,4,121296,17637,456443,4,50374,4027,5003,3067,13822,29043,13631,11896,25089,28092,272400
0100000US,,United States,337212,Custom architectural woodwork and millwork manufacturing,2010,32929,2,1460795,366792,3,139041,13573,19141,195036,22035,42385,799027,2090910,2,1665249,178335,187795,15171,6,514462,44359,2,33(s),S,4879764,2,4567939,143533,311824,252847,34629,24348,2764290,3,410717,5,125946,7,105445,11,179326,3,427951,135942,104790,187220,101163,6,11586,89577,8942,11640,68995,95808,4,143247,4,125405,17842,462636,4,44705,5034,4566,3321,14030,30225,13410,10068,27569,26282,283427
0100000US,,United States,337215,"Showcase, partition, shelving, and locker manufacturing",2011,29998,4,1165626,310718,4,128566,11810,16584,153758,22772,45534,671921,3091219,3,2616828,281191,104301,27962,5,734166,60937,7,S,S,5877567,3,5391877,74820,485690,367354,67161(s),51175,2771060,4,749732,2,320473,3,158682,4,270577,3,743957,320782,160954,262222,103552,8,11355,92197,4034,9333,78831,106814,4,103250,7,90155,13095,530741,4,89761,3732,2969,4260,9517,47213,11285,24040,29970,28434,279561
0100000US,,United States,337215,"Showcase, partition, shelving, and locker manufacturing",2010,30740,4,1163097,315684,4,129114,12579,18368,155623,23176,45948,686102,2998389,3,2523244,287122,101743,27959,5,706452,58321,7,S,S,5657156,3,5183923,75560,473233,360693,74457(s),38083,2701735,4,745882,2,321532,3,160531,4,263819,3,689916,293157,133232,263527,66103,6,10457,55646,2511,6311,46824,108488,4,98809,5,85704,13106,553286,5,88539,3592,3403,5252,10532,40860,11563,19985,36471,28637,304453
0100000US,,United States,33721N,Office furniture manufacturing,2011,35349,2,1569364,479598,2,220139,22552,39372,197535,25259,50373,864123,4006041,7,3465454,386687,65513,25744,8,698834,62644,2,S,S,10205572,7,9566402,72728,639170,522493,D,D,6226700,7,578864,4,142499,11,84962,11,351403,3,520042,130476,72649,316917,213012,4,39597,173415,2364,26423,144628,210925,4,94538,6,81863,12675,1304167,3,75588,6399,18345,8964,15352,58697,13507,46630,118730,40632,901323
0100000US,,United States,33721N,Office furniture manufacturing,2010,35348,2,1544254,467780,2,212013,24196,31067,200505,25215,48864,830888,3305910,8,2723663,466245,28428,24909,6,746272,62664,1,S,S,8454416,8,7712336,78505,742080,659746,5865(s),76469,5133759,8,525697,4,131041,14,72637,8,322019,3,531449,142791,78467,310191,155268,3,21292,133976,2840,23918,107218,314561,3,97947,4,85247,12700,833060,4,50121,6597,3571,2470,11387,60258,20464,50719,77712,27295,522467
0100000US,,United States,3379,Other furniture related product manufacturing,2011,30909,2,1143232,322659,2,127968,14407,29229,151056,22457,41969,673885,4072324,1,3721941,297855,15249,9037,4,305811,28243,2,S,S,8692707,1,8263614,93375,429093,387352,5797,35943,4619563,1,535639,2,154463,5,38464,3,342712,2,515088,153945,34378,326766,98206,2,10051,88155,6058,13345,68752,92895,3,115383,2,75063,40321,935544,2,39282,4690,3728,3297,11527,26566,8272,190681,19283,21528,606692
0100000US,,United States,3379,Other furniture related product manufacturing,2010,31284,2,1139368,312668,2,124224,13344,26659,148441,22296,41703,652263,3916993,1,3600938,255633,21693,9663,4,306277,29066,2,D,S,8053067,1,7677105,115709,375962,332191,8274,35497,4150742,1,539092,2,165111,4,33184,4,340797,2,499328,146297,31907,321124,79395,3,6678,72717,4755,8682,59280,101571,3,111724,2,73554,38170,893015,2,42673,2512,4347,4022,13263,33863,10254,198065,23630,25607,534779
0100000US,,United States,33791,Mattress manufacturing,2011,18444,2,718855,199808,2,77245,8909,16287,97367,14661,28165,484199,3235118,1,3049543,152616,7728,5890,5,209517,19340,2,S,S,6953605,1,6725385,D,228220,200657,D,D,3721460,1,287493,2,61273,3,21803,5,204417,3,267428,60709,18714,188004,77391,2,7562,69828,5524,5675,58630,67708,4,87944,2,50894,37050,796867,2,35264,4001,943,1362,4307,20102,5842,179931,7234,16130,521752
0100000US,,United States,33791,Mattress manufacturing,2010,18766,2,724180,190351,2,73473,7457,14438,94983,14642,27778,461999,3075643,1,2931246,106325,12368,5965,5,207469,19738,2,S,S,6333542,1,6169859,42090,163683,133793,S,28087,3270316,1,281193,2,67470,2,17574,6,196148,2,247330,53361,18587,175382,51642,3,3114,48528,3296,3724,41508,73955,4,83540,2,48841,34698,744522,3,32544,1732,1299,1110,4583,27007,6396,180155,10598,20190,458909
0100000US,,United States,337910,Mattress manufacturing,2011,18444,2,718855,199808,2,77245,8909,16287,97367,14661,28165,484199,3235118,1,3049543,152616,7728,5890,5,209517,19340,2,S,S,6953605,1,6725385,D,228220,200657,D,D,3721460,1,287493,2,61273,3,21803,5,204417,3,267428,60709,18714,188004,77391,2,7562,69828,5524,5675,58630,67708,4,87944,2,50894,37050,796867,2,35264,4001,943,1362,4307,20102,5842,179931,7234,16130,521752
